connecting_id,postId,replyMess,postcount,author,member group,dateTime,threadDetails,pos,neg,neu,compound,textblob_sentiment
227153,227253,"Thanks Queen and CamsI baked the rest of the chocolate chip with walnut cookies today. 3 dozen Then made oatmeal raisins cookies and as an experiment I took a granny smith apple and diced it real small, put a tablespoon or so of lemon juice and a 1/2 teaspoon of cinnamon mixed it up zapped it in the microwave for 40 seconds and added it to the batter. So now they are oatmeal raisin apple cookies. They came out tasty. Made the house smell wonderful. I wound up baking 84 cookies. I counted them because I needed to figure out how many I could put in each bag. I don't know if I'll bake anything else. I think I'm out of ideas plus my legs and shoulders are aching.I might, I donno...I'd be freaked out hiding in the closet from a woman that sounds like she's psycho. Women are scary unpredictable things. LOLGlad you made it out of there intact. Sorry about your puppy Cindy. I've never dated a man with children before Billy. He has a 20 year old son. When we met his son was 16 and lived about 300 miles away. Now he is just up the road about 15 minutes.  Met the ex wife. Shes ok, she is nice to me, friendly and chatty. I dont think I'd choose her for a friend knowing as much as I do about her but she doesnt have to be my friend for me to be nice to her. chat at ya'll later","Posts: 2,082",Winiroo,member," December 19, 2007, 10:49:56 pm »",« Reply #7 ,0.096,0.026,0.878,0.9413,0.1688888888888889
227153,227263,"Hi GirlsJust checking in, thanks for the new thread.  I am sitting here watching some talk show and they are talking about Britt Spears little sister who is 16 being pregnant.  Gee some have all of the luck.  I am 34, successful, own my own home and cannot find a decent guy that is not married to procreate with.  Oh such is life.  Well I must say I got a laugh out of Cam's story.  Sorry don't mean to make light of the situation but it sounds like something out of Desperate Housewives.  Talk to you girls soon.  ",Posts: 124,sunseeker,member," December 19, 2007, 11:58:27 pm »",« Reply #8 ,0.132,0.04,0.827,0.81,0.11742424242424239
227153,227298,"yeah I read that on the news, Sun, shows how much birth control, let alone condoms, are on the agenda doesn't it?good morning everyone!I dont even know what i'll do today, i'm in a whirlwind of things i need to do. someone at work is having an important thing today and i would have liked to go but i will just be sneaking in & out... or not! I left my desk full on this, but there are things i need to buy, clothes i ned to try, a suitcase to pack, and my hair to do... oh welll ican always work a little from home if the guilt really stings. Cindy, I still miss my C. so much. 18 years!!! everytime someone here loses a dog i want to write something. it seems silly to miss them for ages and ages, but it sure happens! i have her as my desktop so i see her everyday, I will not have access to the forums but I will be checking mail, I wanted to ask you to email me if something happens that is really important. Esp with Mike (tnboy). I will post a list this evening (my time) with all the ppl that came forward to donate meds. Can you do me a really huge favor and update this list if more people come up or if there rae any changes and then PM him? i figure it has been 3 days now so these will be most of the responses, but just in case... is it OK if I write it on that thread? that's all you need to do, possibly update the list and email him. I just dont want people to PM me and I wont be able to see it and he might miss out on some options, and i know he is too sick to read the thing and make the list himself.I will be back on 7.1. will be stopping in amsterdam with some friends, cos actually i fly back on the 4th.Like you I am also greatful... I talked to the BF yesterday, he was booking us a 4 star hotel on the coast in portugal, 30 km from lisbon, romantic... i have been there before with my own private doofus 7 years ago (not in the hotel, in those parts of portugal), this will be a neat closing circle! i am really excited, its so beautiful out there, hopefully not too much rain, but its rainy even in the summer so...Betty, yeah we travel  easily here, but Europe is small, I think its the size of just 2-3 states in the US. flights are cheaper too. actually the US is really expensive, hotels and such are more expensive there. For me the tedious thing about traveling is making it to the airport on time. I don't trust the Dutch trains (no one does) so we always have to leave far in advance and take late flights.I am still nervous, but listening to MP3s of councelling sessions just last year that I had exactly on these issues - going to Spain in the holidays, and then giving a big presentation at work in late Jan. History is simply repeating itself. its amazing to see what i was like last year. i was so afraid that my Bf is going to find a job elasewhere and leave, and that he doesnt want to live with me. now i worry that he doesnt want to have a baby with me, or get married. God so much activity in the mind of a woman.Cam, you did tell the story with a comic twist. the good thing is you dont need to make a good impression on this crazy woman. who knows maybe if she knew someone was there she'd be more restrained. how awkward for her. but did he stay in the family home? isnt that usually the opposite? how old are his kids? how uncanny that you're both going thru the same stuff... i am so glad you enjoy each other so much.Queen, how's the hearning aid issue? Like Cin said I'd bug them nonstop. so frustrating. what are they there for if they dont understand that people rely on these things?! that makes me mad.I got to start my day, take meds and eat with them. I'll stop by later for a proper farwell.Hugs to all, ","Posts: 1,190",Dragonette,member," December 20, 2007, 04:54:04 am »",« Reply #9 ,0.126,0.06,0.814,0.995,0.10959903417289783
227153,227309,"This is the situation.  I still live with soon to be ex.  Thankfully we have 3 floors I have my bedroom on the 3rd floor and office.He has his bedroom and office on the 2nd floor, and the tv/library is a shared room.  But we have a very amicable relationship so it works, we're trying to sell the house.Spencer's ex has the house and kids.  He is living in a garden apartment.  My main concern was the kids.  The wife had other men at the house which is completely effed up, but that's her and I do know she is off a bit.  I want the kids to know that they will meet me as opposed to me shocking them.I have never dated a man with children before and I know it will be a challenge.  The first thought is, ""I hope they like me"".....but that's not always the case.  Hey I got this far and got through some much bigger challenges so its just another challenge.Hope you all have a lovely day.hugs,Cams",Posts: 578,camille07,member," December 20, 2007, 07:41:34 am »",« Reply #10 ,0.117,0.02,0.863,0.9287,0.027335858585858585
227153,227311,"Good morning ladies:Cin, I am so sorry about your little Casie.  I know how much animals can be missed.  I had a beloved cat named Casper before that almost killed me when he had to be put to sleep.  And another cat named Misty that used to get on my back when I was on the floor on my hands and knees and roll around on it (my back) who, I believe, got outside and someone took her, b/c she never was an outdoor cat.  That almost killed me too.  My cat I have now (Poppy) and I are so close.  Every time I talk to her, she looks right in my eyes.  And she bats her eyes at me and lets me rub her belly.  Pets are such wonderful companions, a real part of our family.  Just know that your little Casie is looking down on you, watching you and Cheech and wishing she could have some cookies also!   Cam, my God, woman!  Is his ex- a mental case or something (now remember, psych is my major, I'm not putting down mentally challenged people)?  She sounds like a real doozy.  I'm glad she didn't attack you.  And I'm glad you're happy.  I wonder myself, also, when I think back on past relationships, what may have been wrong with me.  Of course, I tend to blame it on the drugs I was on clouding my judgement.   Wendy, thanks for starting the new thread!  It's a good title also.  Girl, you're just baking your ass off, aren't you?  Those apple/raisin cookies sound really good.  See, I wish I could experiment more, but I don't know that I trust myself.  You sound like you really can come up with good ideas.Queen, I agree with Drag about the hearing aid issue.  I would bug them nonstop until something got done.  You depend on your hearing.  They should know that.  You haven't mentioned Rico your last couple threads.  What's going on with him?Drag, I wish you a marvelous holiday!  We'll miss you here.  So you're going to Amsterdam, eh?  When I was in my drug days, I always wanted to go there because of everything being legal there.   Will be you partaking in anything?  Anyway, I hope you have a lovely time and I can't wait to hear all about it.  Sounds like you'll be staying somewhere really nice.  I guess I will be making some more molasses cookies, probably Sunday.  Today my therapist comes over and I have to go to the store to get a few things.  I saved up a big $21 on my food stamp card and I want to spend it.   Tonight at my church they're having a thing called ""Blue Christmas"" which is for people who have lost someone close in the last year that I'm going to. I like the lady who's having it.  She's a good speaker.  Oh, btw Cin, I bleach my hair, so I can relate to the blonde thing.   Have a good one ladies-","Posts: 10,786",BT65,Global Moderator," December 20, 2007, 07:46:33 am »",« Reply #11 ,0.164,0.049,0.787,0.9959,0.20382466117760234
227153,227340,Hey girls..How's everyone?Cin:..So sorry about the lil one..   i hope you feel better soonNothing new goin on here..oh except im thinking bout moving back to florida...i think i need to be alone n single for a while to get my head together esp about the disclosing issue..i feel really guilty sometimes and i think thats y im pushing youngin away.. i feel like he could do better than me..he is young and prolly wants more kids of his own..i cant give him that..on top of that im poz..He is a really good guy..i just dont think he is for me..,Posts: 342,wishful,member," December 20, 2007, 10:10:57 am »",« Reply #12 ,0.153,0.061,0.786,0.8689,0.17207792207792205
227153,227465,"Hey Ladies-----I am a bit tired today so I will try to address everyone. If I miss anyone please do not take it personally. I talked to Ed(ENT guy) on Tuesday. The Magic Box didn't do anything for my hearing aid, it is shot. Because the ENT does not accept my insurance there is nothing else they can do. Though Ed did take my insurance number and physician's inquiry number to see if there was someplace else I could go, that was on Tuesday. My concern is the cost of the hearing aids. My insurance will only cover $1500 and I know now I will need to get the other one too. I will look over my insurance papers and give them a call tomorrow.I haven't been mentioning Rico because honestly I thought everyone prolly got tired of hearing about him. I was trying to give you a break but since you asked Betty...  Rico came over last night and we all got drunk off of tequila margaritas. And some tequila shots, I had 3...  Poor Rico was throwing up later because he had started drinking at his house with his room mate and failed to eat. Amatuer....  But I took care of him during the night. He woke up with a hangover and I woke up just fine... Cam, I was in that situation once, hiding in the closet but circumstances were a bit different..  I hope you and the ex don't have a confrontation because to me that is what it looks like she was trying to do. Poor kids, they didn't need to be involved in what took place even. I smell drama in your future but if you are serious about Spencer then stand your ground. So did Spencer accept the disclosure? I missed that somewhere.Wishful, I know what you mean about the guilt coming into play with not disclosing. Every time I get close to disclosing to Rico, he says some real ignorant shit. It really shows his ignorance about hiv. But why do you want to move back to Florida? Happier there or running from the young buck? Weigh your options and do what you think is best.Cindy, Sorry about the loss of your pet. I know nothing can replace Cassie but maybe you should get another one. Someone you and Cheech both can love.Dragonette, Enjoy your trip. I wish I could travel to such places.I need to go. I haven't eaten yet. I need to check in on Rico and then spend some time on WoW. I'll check back in later.","Posts: 6,031",Queen Tokelove,member," December 20, 2007, 05:51:14 pm »",« Reply #13 ,0.091,0.111,0.797,-0.8053,-0.053591954022988504
227153,227469,"well Ladies, this is really my last post before I go, I have time tomorrow but I will spend it running around. i do feel very lucky... I never thought I would be doing these things either.Betty no, I don't indulge anymore... I did once spend a very hazy week in AMS as a tourist. But I basically smoked all the weed I have been allowed in this lifetime during 10 years, and I haven't in the last 10. BTW on weed, hash & mashrooms are legal here, although in AMS you can get chased by a pack of dealers trying to seel you any other drug, but that's illegal. But weed and shrooms have become legal in many other European countries in the meantime as well. If I wanted to smoke I could get medical marijuana, there is a shop right next door the the hospital. BTW the legal stuff is legal all over Holland not just in AMS. Even in Israel if you are poz you can now get a license to grow and carry your own. But even though I am sometimes tempted, it just made me too paranoid...  it was not really a choice anymore.Queen, I hope everything works out for you. What can i say, it makes me angry this hearing aid thing. Hope it resolves asap.Wishful, don't run away to Florida. If youngin didnt want to be with you, he wouldnt. Dont tell yourself negative things. You dont know what his reaction would be. Cindy I will check my email. Give a New Year's kiss to Ice for me too (on the cheek right?), he totally deserves it.Have a wonderful Christmas & New Year, cozy and happy, all of you, I mean all the women here on the forums, we are not so big so I feel like I know everyone - a very big hug.  here's to a peaceful, happy, drama free holiday season. Much love to you all. ","Posts: 1,190",Dragonette,member," December 20, 2007, 06:20:04 pm »",« Reply #14 ,0.201,0.038,0.761,0.9957,0.14602909345556403
227153,227557,My life has taken a tragic turn.  I am so crushed by what has happened to me tonight.I am so sad that words cannot explaine my feelingsSpencer and I exchanged gifts and had a great time. Then around the 11 o ' clock hour he wanted to tell me that I was smart and and beautiful and yet this monster would intrude on his not so perfect life.honestly i have been shattered.  We had such a great night and then all the sudden he tells me that this is our issue.  He asked me to stay over and then 2 hours later it's different.  My head is effed up. And I am really distressed.  Life is good but I'm having a hard time seeing it.,Posts: 578,camille07,member," December 21, 2007, 12:30:00 am »",« Reply #15 ,0.089,0.117,0.794,-0.3684,0.19484126984126987
227153,227568,What? Oh no!!!! What monster? Are you referring to the ex? I am a bit confused.. ,"Posts: 6,031",Queen Tokelove,member," December 21, 2007, 02:02:38 am »",« Reply #16 ,0.0,0.0,1.0,0.0,-0.4
227153,227592,Hey CammieIm so sorry... I know nothing would change this blow right now. He is the monster... the monster is in his head.Love ya,"Posts: 1,190",Dragonette,member," December 21, 2007, 04:46:26 am »",« Reply #17 ,0.0,0.0,1.0,0.0,-0.10714285714285715
227153,227606,"Good morning ladies:Cam, damn it!  Fucking damn it!  When he talks about ""the monster"" he is referring to the HIV, correct?  I agree with Drag, he is the monster.  Why would he lead you on like that, just to do something like this?  Oh gf, I am so, so sorry.  You certainly don't deserve this!  Here's a great big  {{{CYBER HUG}}} for you!  Please take it easy on yourself.  We love you and we don't see any monster!Queen, wow, what a hassle with trying to get hearing aids.  I really hope the whole thing can get resolved soon.  I can't imagine what that's like, trying to make out what people are saying and not being able to.  I'm really sorry it's turned into such an ordeal.  You and Rico sound like you're keeping each other company.  Hey, are you doing any baking or cooking for Christmas?Wishful, what do you mean move to Florida?  Why do you want to do that?  If it's bothering you to be in the relationship with the youngin', just take a break from it.  You need to make sure that Florida is where you will be permanently happy before you pick up and do a major move like that.  Just sayin'Hey, I wonder how NY is doing with the new little one.  Maybe she'll check in soon.  If you're watching NY, I'm sending you and your new boy a huge {{{HUG}}}!  And Cin, I hope you're doing better, with the whole grief thing.  Last night at my church they had a service called ""Blue Christmas.""  It was for people who have lost someone (and that included pets) significant in the last year.  It was wonderful.  At one point we had to go up and choose an animal or two that represented who is was we had lost and put it in a manger scene.  There were little doggies up there (and kitties).  I chose a bird for my mom because her favorite song (one of her favorites) was ""His Eye is on the Sparrow.""  Anyway, Cin, I thought about you and your little Casie-girl.  Just keep goin' girl, that's all we can do.  Drag, I don't know if you're checking in before you take off, but I hope you have a wonderful time!  It sounds like it will be fantastic.  I'm looking forward to a full report when you get back!  And pictures if you take some!  I want to go to Greece, and Spain.  I would love to visit the ancient ruins in Greece.  I would also love to go to Rome.  Today is laundry day. Other than that, I really don't have a lot going on.  I watched the first 1/2 of Angels in America last night. (It's 6 hours long).  Today I'm going to watch the second 1/2.  Has anyone else seen it?  It's an excellent movie.  I wish I would've seen the play when it was first made.  I hope all you ladies have a good day-","Posts: 10,786",BT65,Global Moderator," December 21, 2007, 06:53:08 am »",« Reply #18 ,0.183,0.039,0.778,0.9973,0.18983807073429712
227153,227626,"Hello ladies.                                                                                                Cam, where the hell did that come from.    I am so sorry to hear that Spencer is having  problems. And to call it a monster. Sheesh.                       I am okay, just working a lot. Have too much to do today and not enough time to  do it. I did go to Robert's Christmas party yesterday and it was fun.  Later, Ladies. Have a merry Christmas.                                Wendy, love the new title.   Cristy","Posts: 1,011",cjc,member," December 21, 2007, 07:43:13 am »",« Reply #19 ,0.189,0.109,0.702,0.7621,0.14204545454545453
227153,227630,"There is a whole in my world todayThe monster being the virus.  Let me clarify things, I called it the monster in the moments of my hysterics. I'm at work and I can't stop crying.  My exhusband (he lives on the 2nd floor)  heard me crying last night and came up and laid next to me just to comfort me.  I guess life can't be that bad.  Matty the damned is so sweet too.  He had the nicest things to add in a PM.",Posts: 578,camille07,member," December 21, 2007, 08:14:18 am »",« Reply #20 ,0.2,0.057,0.743,0.9089,-0.06874999999999999
227153,227666,"Hey Cammie,I'm SO sorry about Spencer. It made me cry just to read about it. It shows you something about who Spencer REALLY is if he cannot accept you as you are .... you deserve somebody that will love you unconditionally. sara ",Posts: 133,srmn98,member," December 21, 2007, 10:18:30 am »",« Reply #21 ,0.084,0.153,0.763,-0.3421,0.06666666666666667
227153,227774,"Damn, Cammie, Sorry to hear things didn't go well with Spencer. I was hoping that the monster was the ex. Funny how 3 little letters can change everything. I know you are hurting but like folks say it is better to find out ahead of time. But the rejection hurts like hell. Disclosure is and always will be a bitch, I don't care what anyone says.Betty, I think you asked about NY. I pmed her last week, she is doing fine. She had said she had 2 papers to write for school and that after getting that out the way, she would check back in. I meant to mention that before but I think I was holding off to see if she would check in.Wishful, Where you at? I hope you are doing well and haven't went back to Florida. Not w/o thinking it over. Get in here and let us know how you are doing. You know we are worried about you. I know how hard disclosing can be and the pressure it can cause. Remember, you got to do what is right for you.As for me, the latest on the hearing aid is that now my insurance company will cover the cost for the repair. Ed called them. I don't know what he said but I am grateful for him helping me out. I have to go in on the 28th to get another hearing test. Not sure if my hearing aid will be ready but I am praying that I haven't lost anymore of my hearing.","Posts: 6,031",Queen Tokelove,member," December 21, 2007, 08:37:49 pm »",« Reply #22 ,0.123,0.144,0.734,-0.7244,0.07101648351648351
227153,227789,"Cam, I am so sorry. All I can say is I'm thinking of you...",Posts: 565,vivyt,member," December 22, 2007, 01:17:48 am »",« Reply #23 ,0.0,0.137,0.863,-0.188,-0.5
227153,227803,"Good morning ladies:Queen, I'm glad that your insurance will pay for your hearing aids to be repaired.  That should be a big relief.  Cristy, you sound like you're working too much.  When do you get to take a break?Today I'm taking a friend to the train station.  She's going home to Detroit for Christmas.  My parents were from Detroit.  Then this afternoon I'm going out to eat with a friend and going to a meeting (NA).  Tomorrow my church is having a potluck after church because of Christmas.  I can't believe it's only a few days away.  I don't know why I'm up so early.  I think I might go back to sleep for about an hour or so.  I'm dragging ass.  My left sinus is really bothering me.  When I got pushed down the flight of stairs by the guy I used to live with, my left sinus was crushed.  The doctor couldn't clean it out because of all the bone fragments in it.  So now, it always bothers me.  All I can do to relieve it is press on it.  Ugh!  What are you ladies' plans for Christmas?  I know there's talk about it in other threads on these forums, but I was wondering what you guys are going to be doing.  Have a good one ladies-","Posts: 10,786",BT65,Global Moderator," December 22, 2007, 06:32:15 am »",« Reply #24 ,0.084,0.057,0.86,0.7811,0.15634118967452298
227153,227811,"Hello Ladies.      Cammie, I am very sorry about your situation. I do think it's better to know now than later.                                            Betty,I probably am working too much but it will slow down after this week. Only problem I'm really having is I am not very hungry. I have to force myself to eat cause nothing is appealing. You can't tell from looking at me but I think I'm losing weight .I will tell my doctor about it in January.                               Queen, check the Dragon thread. I bred both my girls but got no eggs. I will try again with my pink when she grows up.      Sorry about your hearing aid, that must be very frustrating. I hear ya, He's a amateur. LOL  I think that's funny..                      ML, sorry about Casie. I have had a lot of pets but had 1 cat in particular that really stole my heart and when I had the vet put him down, I cried and cried. I still miss him so miss her but don't get too down.    Everyone else, Take care, hope you have a great Christmas. I am off to bag up the goddies so I can give them out to my coworkers tonight. Later, Cristy","Posts: 1,011",cjc,member," December 22, 2007, 09:02:43 am »",« Reply #25 ,0.095,0.136,0.769,-0.5756,0.009999999999999995
227153,227841,"Hey girls, there's a new update.  I went home from work yesterday sad and sad and did I mention sad.I'm not a chatty type on the phone but I went to the hotline to talk to a girlfriend and fill her in.   As I was talking to her I got a text message from spencer.  He wrote  as thought nothing happened ""hey bird (my nickname) got out of work early today...oh and you left your sweat shirt here.  Maybe you can come by and pick it up abd we can talk.I texted back, ""I am in a lot of pain right now and I don't think I'm ready to talk"" (i'm thinking, mail me the friggin sweatshirt)His text:  Well, I'm willing to talk whenever you're ready""my text: I meantioned that there seriously is a whole in my world ......His text:  ME too, I actually miss you terribly.my text: (soften things up) we ok, and I really do love you his text:  I love you too and I will text you later this weekend I need your help girls.  I need to get all the best possible resources to assure him that I will not put him in jeopardy.  I will bring it on!Hope you all are having a nice weekend",Posts: 578,camille07,member," December 22, 2007, 01:15:46 pm »",« Reply #26 ,0.153,0.085,0.762,0.9657,0.13610389610389612
227153,227863,"Sounds like good news Camille but let's wait to hear everything he has to say. It does sound like he is willing to accept you which is very good. I am not trying to rain on your parade, I hope he does realize how special you are and is willing to move on with you. I can't help being a little reserved. I am like a mother hen with those I care about and I don't want to see the wind knocked out of you again. Let's just see what after the weekend brings, shall we. I will keep my fingers crossed for you, bird..... This post will be brief because I am a bit tired. I was up til 7 am playing WoW. Rico is suppose to come over but how I am feeling, I wish he wouldn't cause I look like stir fried shit about now...  I need to see about fixing something to eat.....Cya","Posts: 6,031",Queen Tokelove,member," December 22, 2007, 05:06:48 pm »",« Reply #27 ,0.25,0.072,0.678,0.985,0.16080357142857143
227153,227869,"Hi GFs~Sorry I have been away for a little bit.  I was reading here last night, but I was so tired -- I got to work at 630am on Friday and left early to be with Iceman yesterday afternoon.  Thanks for all of the well-wishes about my Casie Girl.  I am a little calmer now, but I was really bumming a few days ago.  I just try to smile as I listen to Cheech snore in the hallway here.  I wish he had his big sis here this Christmas.Cam, I am so sorry about all of the confusion with Spencer.  My personal opinion is this...Even if things are awkward right now because of the disclosure, he needs to be a man and NOT text you his feelings.  He needs to see you face to face, you need to cry together, you need to print the transmission thread, you need to tell him that the virus is very fragile outside of the body.  We don't want him turning into a Doofus and thinking the virus is going to run a 50 yard dash into his pecker, trying to infect him at record speed.  You get my drift.....it sounds like you are willing to fight for this man.  Normally, I would say ""no"" to the fight, because most guys don't change their initial reaction to the news when we disclose and it goes bad.  They tend to stew over it and think up the worst possible scenarios in their minds, getting all bent out of shape.  My advice is this....You two have known each other and have a good foundation AND you are willing to fight for him.  Yes, it will be work, you will have to tell him all of the things about HIV that are simple thoughts to us, but are a great unknown to others who don't know any better.  Make Spencer know better!  The best thing you can do is educate him about transmission, let him know how many meds are out there which have turned this virus into a chronic condition for many.  Buy a book at the store and go through it with him, just check the copyright date and make sure it isn't too out of date, as some are.Talk, talk, talk to him and keep the lines of communication open.  Let Spencer know he can ask you anything, but also, you should offer up things as well on the topic, so that he becomes more comfortable discussing it.  I hope that things turn out in your favor, but remember to be strong, this may not be easy, as he already has demons floating around in his head.  Get rid of the demons, and let him know that you are Cam, with a tiny virus, you are not just a virus in itself, it doesn't define who you are.Drag, Portugal also sounds so romantic!  I hope you are well on your merry way to having a fantastic vacation with your BF!  I will check tnboy's thread, but last I read, MtD said he can take Invirase and Kaletra?  I have to recheck it tonight.  I hope you are feeling well during your travels and warming up some, too!Wendy, so much talk about baking!      Now I want to make brownies and throw in some applesauce to experiment, lol!  I don't have any apples around and don't dare try to go to the store tonight.  I have 3 batches of brownies to make, plus a white cake with vanilla frosting for Iceman.  We are taking brownies to my aunt's on Christmas Day, and the rest of the junk is just because!  Funny, I noticed my face was filling out some and was looking better, my GF said it today as well.  I have gained 10 lbs since meeting Iceman, but its mostly in my lipo gut, dammit!  Still, I'm gonna have my cake (and brownies) and eat it, too, until after the New Year.  I might try to start exercising then, Iceman said he would help.  I know what exercises would be my favorite with him!   Wishful, I hope you're doing OK with the man situation, what's going on now?Cristy, have fun giving out your goodies.  The more I read this thread, the more I feel I should get my ass into the kitchen to bake!  Thanks for sharing your thoughts regarding Casie.  It means a lot.Queen, you got me laughing at you looking like ""stir fried shit.""  Now come on, GF, you can't be looking that bad off.  Go have a Calgon moment and refuel yourself for Rico.  I need to catch up on your blog, too!BT, thanks for thinking about me and my losing my little Casie when you were at your church service.  Its sweet to hear that you chose a bird for your Mom.  My grandmother passed in Feb 2005 and every time I see birds, I think of her because she loved them so much.  Your Mom is prob chatting with my Grandma right now, they are looking down on us tonight, saying, ""What strong girls we have down there!""   Sun, how are you doing with your LL?  Give a check-in when you can.  You have some time off work now right, after all of the marathon hours you were putting in?Tendai, I hope you are well all the way down over there tonight.  Whats new with you?Em, how is everything going with bringing your daughter home?  Seems you and your daughter are BOTH getting the best Christmas gifts of all this year, out of any of us.  What a great thing it is that you are doing.  Best of luck to you both with the transition as you start your lives together.Confused, srmn and Dawn, how are you ladies doing this holiday weekend?  Are you baking?  Wrapping gifts?  Still shopping?     LOLNY, NY, I hope that you are doing well with the new little one.  He IS a handsome little fella!  Thanks so much for the link to his pic!  Check in soon, when you get a chance!  I hope that your house is a little more settled and that you and the kids are excited for the holiday!OK, so I mentioned earlier in the week that I had two anniversaries.  I may start another thread, just cause I feel I need some love and need to hear that I am doing OK.  It was this very night in 1993 that I got my test results back.  Yep, 14 years.  I didn't think I would be alive today, even though when diagnosed I said, ""This couldn't have happened to a better person, this virus isn't going to get me.""  They seemed to just be words at the time, something to convince my numb self that I could still live, even though I knew for sure I would die in a few years.  I am so glad that I was wrong.  I was 24 when I was diagnosed.  I remember that night like it was last week, whew, heavy.Iceman met some of ""my people"" for the first time today.  He drove 30 minutes from his house to get a truck from work, and then was in a crawling backup on the highway for an hour, driving to my place.  We then drove to my GFs house, I call her ""Little Sis"" cause she is the little sister of my (ex) best friend who wrote me off in 2002 when I disclosed.  Anyway, Little Sis gave me a loveseat that she had, so I FINALLY have a couch in my living room, that Iceman helped me to move.  It has slipcovers on it so Cheech can get on there to his heart's content and everything can be washed!     I fell asleep on it earlier, lol.  Little Sis and her husband are both Scorpios and they met Iceman, and everyone got along great!  She and I are becoming really close, its a nice thing, and she is so giving!  We couldn't let the afternoon go by without discussing her horrid sister who wrote me off.  Little Sis had a Christmas photo of the Ex best friend and her husband and two kids that she had sent.  The sister doesn't keep in touch with Little Sis much, either, its like Little Sis and I are too strong and ex best friend/sister is too damn insecure to handle us.  We started making fun about how she needed to work on her look, the Christmas photo wasn't looking so hot, lol.  Oh well, not our problem.    Little Sis said Iceman looks like Cal Ripken Jr, formerly of the Baltimore Orioles.  He's has his hair cut really close and has really light ice blue eyes.  Little Sis was sweet as she hugged Iceman goodbye, she said ""Take care of her, she's a good girl.""   Ah, to have good friends again is nice.  I isolated myself so much when I worked on that damn house with Doofus, shit.  Its time to start anew.Iceman has his girls tonight, but will come over Christmas Eve, and wake up with me on Christmas Day!   At 3pm we'll go to my aunt's where he'll meet Mom and Dad and family, about a dozen of us, so a smaller group.  Usually we have 25 or 30 people at my aunt's, with all of my dad's cousins there.  Not so this year, just a smaller group.Also, tomorrow, Sunday at noon, my support group is having a little get-together.  We usually meet on Friday nights, but we skipped last night, instead we are having a ""Christmas Brunch"" with lots of food and gifts for everyone.  Our group leader, Deb, always cooks things for group on Fridays, and tomorrow's brunch is sure to be extra special!  There will probably be about 8 of us.  We were told we could bring family and friends, but no one is doing that, everyone else is so busy.  I would've invited Iceman, but he has his girls.Damn, I wrote a lot, sorry, lol!  OK, I need to go eat dinner and make some brownies!  Yummy!  Merry Christmas to all!~ Cindy","Posts: 1,918",MOONLIGHT1114,member," December 22, 2007, 07:34:14 pm »",« Reply #28 ,0.195,0.055,0.75,0.9998,0.1970679676993453
